step,mloss,gloss,loss
669.0,1.1073,0.9807,2.088
670.0,1.1432,1.0081,2.1513
671.0,1.1075,0.9923,2.0998
672.0,1.1668,1.0114,2.1782000000000004
673.0,1.0699,0.9868,2.0567
674.0,1.0927,0.9867,2.0794
675.0,1.1119,0.9843,2.0962
676.0,1.1056,0.9824,2.088
677.0,1.0709,0.9802,2.0511
678.0,1.0732,0.9686,2.0418
679.0,1.1169,0.9797,2.0966
680.0,1.1038,0.9863,2.0900999999999996
681.0,1.0295,0.974,2.0035
682.0,1.1158,0.9828,2.0986
683.0,1.1309,1.0066,2.1375
684.0,1.0654,0.9767,2.0421
685.0,1.0701,0.965,2.0351
686.0,1.0924,0.9922,2.0846
687.0,1.1002,0.9852,2.0854
688.0,1.0751,0.953,2.0281
689.0,1.078,0.9875,2.0655
690.0,1.1133,0.9834,2.0967000000000002
691.0,1.101,0.9758,2.0768
692.0,1.1007,0.9849,2.0856
693.0,1.0584,0.9853,2.0437
694.0,1.1142,0.9593,2.0735
695.0,1.0564,0.9678,2.0242
696.0,1.0631,0.9759,2.0389999999999997
697.0,1.0311,0.9687,1.9998
698.0,1.0961,0.9722,2.0683
699.0,1.0695,0.9974,2.0669
700.0,1.064,0.9778,2.0418000000000003
701.0,1.0837,0.9777,2.0614
702.0,1.0788,0.9801,2.0589
703.0,1.0818,0.9725,2.0543
704.0,1.0296,0.9755,2.0051
705.0,1.0559,0.9833,2.0392
706.0,1.0925,0.9888,2.0813
707.0,1.0904,0.9695,2.0599
708.0,1.1047,0.9745,2.0792
709.0,1.1069,0.9851,2.092
710.0,1.0725,0.9671,2.0396
711.0,1.09,0.9829,2.0729
712.0,1.1102,0.9667,2.0769
713.0,1.0801,0.9623,2.0424
